holiday,temp,rain_1h,snow_1h,weather_main,traffic_volume
7,303.84,0.0,0.0,1,3920
7,303.15,0.0,0.0,1,3354
7,302.66,0.0,0.0,1,2677
7,302.35,0.0,0.0,1,2544
7,299.18,0.0,0.0,1,1279
7,298.37,0.0,0.0,6,659
7,296.69,2.54,0.0,6,431
7,295.3,0.0,0.0,6,323
7,293.44,0.0,0.0,0,374
7,291.61,0.0,0.0,0,884
7,290.04,0.0,0.0,0,2998
7,289.17,0.0,0.0,0,5565
7,289.79,0.0,0.0,0,6456
7,292.59,0.0,0.0,0,5886
7,293.76,0.0,0.0,0,4936
7,294.55,0.0,0.0,0,4326
7,296.28,0.0,0.0,0,4972
7,297.19,0.0,0.0,0,5104
7,297.64,0.0,0.0,0,4931
7,298.09,0.0,0.0,0,5162
7,297.61,0.0,0.0,1,5597
7,297.17,0.0,0.0,1,6379
7,297.06,0.0,0.0,1,5992
7,296.44,0.0,0.0,1,4475
7,295.74,0.0,0.0,1,3406
7,294.79,0.0,0.0,1,2857
7,292.69,0.0,0.0,0,2639
7,290.66,0.0,0.0,0,1926
7,289.93,0.0,0.0,0,1238
7,288.39,0.0,0.0,0,677
7,288.42,0.0,0.0,0,416
7,286.9,0.0,0.0,0,320
7,286.54,0.0,0.0,0,364
7,286.02,0.0,0.0,0,935
7,285.48,0.0,0.0,0,3097
7,285.47,0.0,0.0,0,5597
7,287.29,0.0,0.0,0,6408
7,289.37,0.0,0.0,0,5971
7,294.07,0.0,0.0,0,5342
7,296.11,0.0,0.0,0,4478
7,297.12,0.0,0.0,0,4747
7,298.32,0.0,0.0,0,4959
7,299.26,0.0,0.0,0,5071
7,299.88,0.0,0.0,0,5571
7,300.21,0.0,0.0,0,6054
7,300.49,0.0,0.0,0,6455
7,300.16,0.0,0.0,0,6357
7,299.61,0.0,0.0,1,4732
7,299.1,0.0,0.0,1,3572
7,297.49,0.0,0.0,1,3137
7,294.94,0.0,0.0,1,2862
7,292.71,0.0,0.0,1,2180
7,291.98,0.0,0.0,1,1239
7,291.39,0.0,0.0,1,708
7,291.18,0.0,0.0,1,461
7,291.2,0.0,0.0,1,345
7,291.81,0.0,0.0,1,382
7,291.77,0.0,0.0,1,921
7,291.22,0.0,0.0,1,3152
7,291.22,0.0,0.0,1,5699
7,292.12,0.0,0.0,1,6683
7,292.56,0.0,0.0,1,5880
7,294.81,0.0,0.0,1,5062
7,297.8,0.0,0.0,1,4728
7,299.81,0.0,0.0,6,4957
7,300.45,0.0,0.0,6,5280
7,301.08,0.0,0.0,6,5330
7,301.75,0.0,0.0,6,5821
7,302.66,0.0,0.0,1,5797
7,301.12,0.0,0.0,1,6161
7,301.08,0.0,0.0,1,6222
7,300.24,0.0,0.0,1,4993
7,299.77,0.0,0.0,1,3922
7,296.34,0.0,0.0,1,3105
7,295.42,0.0,0.0,1,2779
7,294.82,0.0,0.0,1,2202
7,294.36,0.0,0.0,1,2165
7,290.38,0.0,0.0,6,1348
7,288.79,0.0,0.0,6,646
7,287.92,0.0,0.0,6,449
7,286.58,0.6,0.0,6,425
7,286.81,0.0,0.0,1,947
7,286.65,0.0,0.0,1,3133
7,287.07,0.0,0.0,1,5844
7,287.4,0.0,0.0,1,6699
7,287.8,0.0,0.0,1,5991
7,288.38,0.0,0.0,1,5164
7,290.34,0.0,0.0,1,5051
7,292.53,0.0,0.0,6,5346
7,293.71,0.0,0.0,1,5392
7,295.44,0.0,0.0,1,5170
7,297.29,0.0,0.0,1,5513
7,297.5,0.0,0.0,1,5795
7,298.58,0.0,0.0,1,6714
7,298.54,0.0,0.0,1,6320
7,298.19,0.0,0.0,1,4804
7,297.27,0.0,0.0,1,3575
7,295.8,0.0,0.0,1,3346
7,293.74,0.0,0.0,1,3412
7,291.46,0.0,0.0,1,2689
7,290.11,0.0,0.0,1,1587
7,289.65,0.0,0.0,0,1028
7,289.23,0.0,0.0,0,683
7,288.3,0.0,0.0,0,486
7,288.11,0.0,0.0,0,521
7,287.37,0.0,0.0,0,1005
7,287.17,0.0,0.0,0,3026
7,287.11,0.0,0.0,5,5395
7,287.11,0.0,0.0,3,5395
7,289.09,0.0,0.0,5,6208
7,289.09,0.0,0.0,3,6208
7,291.37,0.0,0.0,1,5448
7,293.82,0.0,0.0,1,5056
7,294.73,0.0,0.0,1,4806
7,295.48,0.0,0.0,1,4874
7,296.24,0.0,0.0,1,4888
7,296.96,0.0,0.0,1,4799
7,297.68,0.0,0.0,1,5078
7,298.18,0.0,0.0,1,5219
7,299.3,0.0,0.0,1,6160
7,300.01,0.0,0.0,1,5227
7,300.33,0.0,0.0,1,4621
7,300.0,0.0,0.0,1,3775
7,299.15,0.0,0.0,1,3513
7,297.81,0.0,0.0,1,3705
7,296.63,0.0,0.0,1,3810
7,295.97,0.0,0.0,1,2525
7,296.02,0.0,0.0,1,1869
7,296.07,0.0,0.0,1,1100
7,296.04,0.0,0.0,1,1005
7,296.04,0.0,0.0,1,493
7,295.93,0.0,0.0,1,653
7,295.45,0.0,0.0,1,1009
7,295.62,0.0,0.0,1,1595
7,296.36,0.0,0.0,1,2175
7,297.84,0.0,0.0,0,2806
7,299.53,0.0,0.0,1,3536
7,301.28,0.0,0.0,1,3970
7,302.93,0.0,0.0,1,4257
7,303.69,0.0,0.0,1,4544
7,305.16,0.0,0.0,1,4363
7,306.25,0.0,0.0,1,4395
7,306.86,0.0,0.0,1,4298
7,307.03,0.0,0.0,10,4341
7,305.69,0.0,0.0,10,4215
7,303.34,0.0,0.0,10,3808
7,301.88,0.0,0.0,6,3154
7,301.88,0.0,0.0,10,3154
7,300.6,0.0,0.0,1,2882
7,299.2,0.0,0.0,1,3038
7,298.21,0.0,0.0,1,3255
7,296.95,0.0,0.0,1,2583
7,295.93,0.0,0.0,0,1658
7,294.39,0.0,0.0,0,1277
7,293.71,0.0,0.0,0,718
7,292.81,0.0,0.0,0,460
7,292.07,0.0,0.0,0,385
7,291.48,0.0,0.0,1,530
7,291.62,0.0,0.0,1,926
7,292.45,0.0,0.0,1,1241
7,294.72,0.0,0.0,1,2078
7,296.16,0.0,0.0,1,3101
7,297.69,0.0,0.0,1,3956
7,299.02,0.0,0.0,1,3893
7,300.09,0.0,0.0,1,4303
7,300.91,0.0,0.0,0,4403
7,301.81,0.0,0.0,0,4241
7,302.18,0.0,0.0,1,4464
7,302.78,0.0,0.0,1,4359
7,302.98,0.0,0.0,1,4271
7,302.69,0.0,0.0,1,3717
7,302.26,0.0,0.0,1,3465
7,300.99,0.0,0.0,0,2425
7,298.52,0.0,0.0,0,2319
7,296.78,0.0,0.0,0,1470
7,295.9,0.0,0.0,0,1483
7,295.51,0.0,0.0,0,615
7,294.41,0.0,0.0,0,370
7,293.38,0.0,0.0,0,304
7,292.46,0.0,0.0,0,349
7,291.66,0.0,0.0,0,821
7,290.73,0.0,0.0,1,2849
7,290.1,0.0,0.0,1,5176
7,290.43,0.0,0.0,1,6045
7,290.92,0.0,0.0,1,5332
7,291.3,0.0,0.0,1,4426
7,292.41,0.0,0.0,1,3984
7,293.04,0.0,0.0,1,4016
7,293.33,0.0,0.0,1,4440
7,294.45,0.0,0.0,1,4422
7,294.97,0.0,0.0,1,4727
7,295.12,0.0,0.0,1,4825
7,295.55,0.0,0.0,1,5832
7,295.49,0.0,0.0,1,5347
7,295.7,0.0,0.0,1,3959
7,295.0,0.0,0.0,1,2931
7,294.27,0.0,0.0,1,2626
7,292.58,0.6,0.0,6,2400
7,291.45,0.0,0.0,1,1968
7,291.14,0.0,0.0,1,1129
7,291.1,0.0,0.0,1,567
7,290.47,0.0,0.0,1,410
7,289.84,0.0,0.0,1,316
7,289.0,0.0,0.0,1,329
7,287.63,0.0,0.0,1,848
7,286.52,0.0,0.0,0,2949
7,285.98,0.0,0.0,0,5264
7,287.63,0.0,0.0,1,5979
7,289.46,0.0,0.0,1,5371
7,290.41,0.0,0.0,1,4779
7,291.29,0.0,0.0,1,4233
7,292.38,0.0,0.0,1,4249
7,292.99,0.0,0.0,1,4496
7,294.03,0.0,0.0,1,4433
7,295.01,0.0,0.0,1,4863
7,295.36,0.0,0.0,1,5166
7,296.02,0.0,0.0,4,5846
7,296.28,0.0,0.0,1,5735
7,296.36,0.0,0.0,1,4152
7,295.82,0.0,0.0,1,3157
7,294.83,0.0,0.0,1,2708
7,292.74,0.0,0.0,1,2649
7,290.09,0.0,0.0,0,2277
7,289.29,0.0,0.0,0,1811
7,288.06,0.0,0.0,1,665
7,287.27,0.0,0.0,0,428
7,286.85,0.0,0.0,0,297
7,286.18,0.0,0.0,0,358
7,285.87,0.0,0.0,0,888
7,285.48,0.0,0.0,5,2970
7,285.75,0.0,0.0,1,5343
7,287.83,0.0,0.0,1,6053
7,290.68,0.0,0.0,1,5448
7,292.94,0.0,0.0,1,4716
7,294.54,0.0,0.0,1,4355
7,295.92,0.0,0.0,1,4573
7,296.7,0.0,0.0,1,4635
7,297.17,0.0,0.0,1,4622
7,298.4,0.0,0.0,1,4772
7,298.58,0.0,0.0,1,5212
7,298.93,0.0,0.0,1,5964
7,299.27,0.0,0.0,1,5794
7,298.81,0.0,0.0,1,4308
7,298.08,0.0,0.0,0,2581
7,297.35,0.0,0.0,1,2581
7,294.93,0.0,0.0,0,2631
7,291.84,0.0,0.0,0,1926
7,291.18,0.0,0.0,1,1140
7,290.26,0.0,0.0,1,620
7,289.6,0.0,0.0,0,446
7,289.3,0.0,0.0,1,313
7,288.38,0.0,0.0,5,363
7,288.4,0.0,0.0,5,863
7,288.78,0.0,0.0,1,2881
7,289.32,0.0,0.0,1,4728
7,290.78,0.0,0.0,10,5836
7,292.88,0.0,0.0,1,5549
7,294.27,0.0,0.0,1,4751
7,294.88,0.0,0.0,6,3917
7,294.07,0.0,0.0,6,4175
7,294.07,0.0,0.0,10,4175
7,292.25,1.02,0.0,6,4125
7,294.07,0.0,0.0,6,4295
7,296.26,0.0,0.0,1,4305
7,297.21,0.0,0.0,1,4943
7,297.6,0.25,0.0,6,5855
7,298.08,0.25,0.0,6,5466
7,297.03,0.0,0.0,1,4132
7,296.13,0.0,0.0,1,3321
7,294.62,0.0,0.0,1,2929
7,292.6,0.0,0.0,0,2907
7,291.05,0.0,0.0,1,2533
7,290.07,0.0,0.0,1,1473
7,289.04,0.0,0.0,0,825
7,288.16,0.0,0.0,0,531
7,286.64,0.0,0.0,0,381
7,285.39,0.0,0.0,0,406
7,284.67,0.0,0.0,0,790
7,283.97,0.0,0.0,1,2532
7,283.24,0.0,0.0,1,4826
7,284.59,0.0,0.0,1,5217
7,286.51,0.0,0.0,1,4281
7,288.14,0.0,0.0,1,4560
7,289.45,0.0,0.0,1,4412
7,290.87,0.0,0.0,1,4682
7,292.02,0.0,0.0,1,5018
7,293.3,0.0,0.0,0,4938
7,294.37,0.0,0.0,1,4974
7,295.13,0.0,0.0,1,5015
7,295.44,0.0,0.0,1,5017
7,295.71,0.0,0.0,1,4307
7,295.65,0.0,0.0,1,3808
7,295.31,0.0,0.0,1,3102
7,293.99,0.0,0.0,1,2822
7,292.24,0.0,0.0,1,2627
7,289.69,0.0,0.0,1,2498
7,288.53,0.0,0.0,1,1987
7,287.75,0.0,0.0,1,1234
7,287.13,0.0,0.0,1,940
7,286.4,0.0,0.0,1,664
7,285.64,0.0,0.0,0,373
7,285.21,0.0,0.0,0,425
7,285.66,0.0,0.0,1,679
7,285.83,0.0,0.0,1,1253
7,287.34,0.0,0.0,1,1679
7,289.67,0.0,0.0,1,2178
7,292.72,0.0,0.0,1,2952
7,294.67,0.0,0.0,1,3429
7,295.89,0.0,0.0,1,3892
7,296.6,0.0,0.0,1,3862
7,297.29,0.0,0.0,1,3550
7,297.94,0.0,0.0,1,3554
7,298.47,0.0,0.0,1,3487
7,298.45,0.0,0.0,1,3261
7,299.04,0.0,0.0,1,3263
7,298.64,0.0,0.0,1,3175
7,298.21,0.0,0.0,1,2805
7,296.99,0.0,0.0,1,2676
7,294.45,0.0,0.0,1,2495
7,292.09,0.0,0.0,1,2370
7,291.03,0.0,0.0,1,2205
7,290.15,0.0,0.0,0,1133
7,289.45,0.0,0.0,0,929
7,289.3,0.0,0.0,0,759
7,289.14,0.0,0.0,0,436
7,288.46,0.0,0.0,0,419
7,287.59,0.0,0.0,5,590
7,287.44,0.0,0.0,5,1095
7,289.23,0.0,0.0,5,1166
7,291.48,0.0,0.0,1,1616
7,293.62,0.0,0.0,1,2271
7,295.28,0.0,0.0,1,2827
7,296.44,0.0,0.0,1,3166
7,297.09,0.0,0.0,1,3464
7,297.97,0.0,0.0,1,3415
7,298.81,0.0,0.0,1,3454
7,299.28,0.0,0.0,1,3295
7,299.32,0.0,0.0,1,3220
7,299.4,0.0,0.0,1,3225
7,299.07,0.0,0.0,1,3041
7,298.07,0.0,0.0,1,2718
7,297.13,0.0,0.0,0,2563
7,295.04,0.0,0.0,0,2513
7,292.98,0.0,0.0,1,2252
7,291.46,0.0,0.0,1,1985
2,289.95,0.0,0.0,0,1115
7,289.7,0.0,0.0,5,581
7,288.95,0.0,0.0,0,436
7,288.74,0.0,0.0,0,270
7,288.54,0.0,0.0,0,304
7,287.6,0.0,0.0,1,660
7,287.49,0.0,0.0,1,825
7,289.56,0.0,0.0,1,798
7,292.34,0.0,0.0,1,1060
7,294.36,0.0,0.0,1,1582
7,295.32,0.0,0.0,1,1949
7,296.14,0.0,0.0,1,2657
7,296.77,0.0,0.0,1,2916
7,297.63,0.0,0.0,1,2881
7,297.76,0.0,0.0,1,3095
7,298.37,0.0,0.0,1,3252
7,298.66,0.0,0.0,1,3197
7,298.77,0.0,0.0,1,3044
7,298.49,0.0,0.0,1,2979
7,297.91,0.0,0.0,1,2886
7,297.32,0.0,0.0,1,2765
7,296.64,0.0,0.0,1,2471
7,295.49,0.0,0.0,1,2975
7,294.5,0.0,0.0,1,1980
7,293.16,0.0,0.0,1,1038
7,292.68,0.0,0.0,0,497
7,292.67,0.0,0.0,1,331
7,293.09,0.0,0.0,1,319
7,292.86,0.0,0.0,2,729
7,292.7,0.0,0.0,6,2468
7,293.05,0.0,0.0,6,4739
7,293.59,0.0,0.0,6,5115
7,293.59,0.0,0.0,5,5115
7,294.45,0.0,0.0,4,4441
7,294.45,0.0,0.0,6,4441
7,295.77,0.0,0.0,1,4023
7,297.81,0.0,0.0,1,3465
7,299.13,0.0,0.0,6,3720
7,300.78,0.0,0.0,1,4318
7,301.75,0.0,0.0,6,4200
7,303.5,0.0,0.0,1,4346
7,303.81,0.0,0.0,6,4784
7,302.99,0.0,0.0,6,5494
7,300.79,0.0,0.0,6,5577
7,300.79,0.0,0.0,10,5577
7,297.44,0.0,0.0,10,3177
7,297.44,0.0,0.0,5,3177
7,297.44,0.0,0.0,6,3177
7,294.91,7.62,0.0,6,2821
7,294.91,7.62,0.0,10,2821
7,294.91,7.62,0.0,5,2821
7,293.53,6.35,0.0,6,1975
7,293.53,6.35,0.0,10,1975
7,293.53,6.35,0.0,5,1975
7,292.84,1.78,0.0,6,1752
7,292.84,1.78,0.0,10,1752
7,292.84,1.78,0.0,5,1752
7,292.65,0.0,0.0,6,2459
7,292.08,0.0,0.0,0,2091
7,291.88,0.0,0.0,1,700
7,291.3,0.0,0.0,1,358
7,290.77,0.0,0.0,5,288
7,290.53,0.0,0.0,5,341
7,290.6,0.0,0.0,5,816
7,290.6,0.0,0.0,3,816
7,290.86,0.0,0.0,5,2789
7,290.51,0.0,0.0,3,5182
7,290.51,0.0,0.0,5,5182
7,291.25,0.0,0.0,3,5951
7,291.25,0.0,0.0,5,5951
7,292.5,0.0,0.0,5,5135
7,292.5,0.0,0.0,3,5135
7,294.71,0.0,0.0,1,4108
7,296.07,0.0,0.0,1,3872
7,298.07,0.0,0.0,1,4116
7,299.37,0.0,0.0,1,4180
7,300.76,0.0,0.0,1,4277
7,301.17,0.0,0.0,1,4455
7,302.22,0.0,0.0,1,4723
7,302.47,0.0,0.0,1,5555
7,302.53,0.0,0.0,1,5515
7,302.0,0.0,0.0,1,4181
7,301.4,0.0,0.0,1,3217
7,300.46,0.0,0.0,1,2804
7,297.22,0.0,0.0,1,2776
7,295.65,0.0,0.0,1,3222
7,293.91,0.0,0.0,0,2355
7,292.79,0.0,0.0,0,779
7,293.05,0.0,0.0,1,392
7,293.16,0.0,0.0,6,411
7,292.42,0.0,0.0,6,335
7,292.85,1.02,0.0,6,843
7,292.85,1.02,0.0,10,843
7,292.65,1.27,0.0,6,2649
7,292.65,1.27,0.0,5,2649
7,292.65,1.27,0.0,10,2649
7,292.7,0.0,0.0,6,5185
7,292.73,0.0,0.0,1,5849
7,293.45,0.0,0.0,1,5245
7,294.2,0.0,0.0,1,4557
7,295.31,0.0,0.0,1,4163
7,297.49,0.0,0.0,1,4350
7,298.45,0.0,0.0,1,4458
7,299.48,0.0,0.0,1,4596
7,300.1,0.0,0.0,1,4924
7,300.11,0.0,0.0,0,4983
7,299.83,0.0,0.0,1,6080
7,299.2,0.0,0.0,1,5974
7,298.03,0.25,0.0,6,4183
7,298.03,0.25,0.0,10,4183
7,296.43,0.51,0.0,6,3109
7,295.79,0.0,0.0,1,2597
7,294.74,0.0,0.0,10,2431
7,294.02,0.0,0.0,10,1906
7,293.8,0.0,0.0,6,1242
7,293.45,0.0,0.0,10,680
7,293.07,0.0,0.0,1,413
7,292.35,0.0,0.0,1,305
7,292.1,0.0,0.0,1,348
7,291.46,0.0,0.0,1,820
7,291.16,0.0,0.0,6,2695
7,291.09,0.25,0.0,6,4519
7,291.47,0.0,0.0,1,5551
7,292.46,0.0,0.0,1,4956
7,293.28,0.0,0.0,1,4451
7,293.24,0.0,0.0,1,4408
7,293.78,0.0,0.0,1,4637
7,294.35,0.0,0.0,1,4619
7,295.42,0.0,0.0,1,4593
7,296.18,0.51,0.0,6,4736
7,297.23,0.0,0.0,1,5096
7,298.0,0.0,0.0,1,5628
7,298.4,0.0,0.0,1,4855
7,298.43,0.0,0.0,1,4057
7,298.15,0.0,0.0,1,3204
7,297.06,0.0,0.0,1,2618
7,295.63,0.0,0.0,1,2664
7,293.96,0.0,0.0,1,2367
7,292.39,0.0,0.0,1,1856
7,291.24,0.0,0.0,0,1376
7,290.12,0.0,0.0,0,1070
7,289.5,0.0,0.0,3,678
7,289.5,0.0,0.0,5,678
7,288.78,0.0,0.0,5,508
7,288.78,0.0,0.0,3,508
7,288.36,0.0,0.0,5,541
7,288.36,0.0,0.0,3,541
7,287.83,0.0,0.0,5,976
7,287.83,0.0,0.0,3,976
7,287.45,0.0,0.0,5,1474
7,287.45,0.0,0.0,3,1474
7,289.78,0.0,0.0,5,1887
7,291.6,0.0,0.0,0,2394
7,293.77,0.0,0.0,0,3045
7,295.39,0.0,0.0,0,3333
7,297.09,0.0,0.0,0,3675
7,297.86,0.0,0.0,0,3837
7,299.0,0.0,0.0,1,3792
7,299.73,0.0,0.0,1,3905
7,300.17,0.0,0.0,1,4142
7,300.38,0.0,0.0,1,3837
7,300.45,0.0,0.0,1,3827
7,300.1,0.0,0.0,1,3412
7,299.31,0.0,0.0,0,2903
7,298.19,0.0,0.0,1,97
7,296.15,0.0,0.0,0,10
7,295.16,0.0,0.0,0,11
7,294.63,0.0,0.0,1,1
7,294.08,0.0,0.0,1,1376
7,294.52,0.0,0.0,1,1070
7,294.4,0.0,0.0,1,678
7,294.39,0.0,0.0,6,508
7,294.36,0.0,0.0,10,541
7,294.36,0.0,0.0,6,541
7,293.07,6.48,0.0,6,980
7,293.07,6.48,0.0,10,980
7,291.79,5.46,0.0,6,1481
7,291.79,5.46,0.0,10,1481
7,291.79,5.46,0.0,5,1481
7,291.53,2.67,0.0,6,1897
7,291.53,2.67,0.0,5,1897
7,291.53,2.67,0.0,10,1897
7,291.74,0.51,0.0,6,2407
7,291.74,0.51,0.0,10,2407
7,292.11,0.25,0.0,6,3062
7,292.11,0.25,0.0,5,3062
7,293.61,0.0,0.0,1,3351
7,295.92,0.0,0.0,1,3695
7,296.72,0.0,0.0,1,3858
7,297.67,0.0,0.0,1,3903
7,298.88,0.0,0.0,1,3840
7,299.3,0.0,0.0,1,3777
7,299.53,0.0,0.0,1,3869
7,299.97,0.0,0.0,1,4093
7,299.86,0.0,0.0,1,3736
7,299.02,0.0,0.0,1,3240
7,298.27,0.25,0.0,6,2603
7,298.27,0.25,0.0,10,2603
7,296.88,0.0,0.0,0,2322
7,296.44,0.0,0.0,1,1721
7,296.26,0.0,0.0,1,1154
7,296.22,0.0,0.0,1,621
7,295.8,0.0,0.0,1,376
7,295.62,0.0,0.0,1,291
7,295.24,0.0,0.0,1,342
7,295.4,0.0,0.0,1,848
7,295.37,0.0,0.0,1,2780
7,295.05,0.0,0.0,6,5211
7,294.99,0.0,0.0,6,5803
7,294.83,0.0,0.0,6,5157
7,294.79,0.0,0.0,1,4016
7,295.13,0.0,0.0,10,3891
7,296.45,0.0,0.0,10,3998
7,297.73,0.0,0.0,6,4273
7,299.15,0.0,0.0,10,4475
7,300.18,0.0,0.0,1,4456
7,300.81,0.0,0.0,10,4858
7,301.48,0.0,0.0,10,5934
7,302.11,25.995,0.0,6,5535
7,302.54,0.0,0.0,10,3900
7,302.39,0.0,0.0,1,2856
7,302.45,0.0,0.0,10,2506
7,301.7,0.0,0.0,10,2062
7,300.35,0.51,0.0,6,1544
7,299.61,0.0,0.0,10,995
7,299.61,0.0,0.0,6,995
7,298.88,0.0,0.0,6,589
7,298.88,0.0,0.0,10,589
7,296.36,2.1,0.0,6,379
7,296.36,2.1,0.0,10,379
7,295.15,0.0,0.0,6,249
7,294.81,0.0,0.0,1,312
7,294.5,0.0,0.0,1,859
7,294.55,0.0,0.0,5,2790
7,294.42,0.0,0.0,1,5344
7,293.82,0.0,0.0,1,6106
7,294.27,0.0,0.0,1,5591
7,296.43,0.0,0.0,1,4154
7,296.53,0.0,0.0,1,4154
7,298.15,0.0,0.0,1,4392
7,299.05,0.0,0.0,1,4430
7,301.01,0.0,0.0,0,4868
7,300.97,0.0,0.0,0,4868
7,301.68,0.0,0.0,1,5345
7,301.62,0.0,0.0,0,5750
7,301.38,0.0,0.0,0,4051
7,301.48,0.0,0.0,0,4051
7,300.78,0.0,0.0,0,3066
7,299.52,0.0,0.0,0,2764
7,297.89,0.0,0.0,0,2802
7,296.43,0.0,0.0,0,2147
7,295.7,0.0,0.0,0,1208
7,295.34,0.0,0.0,0,610
7,295.2,0.0,0.0,0,383
7,295.09,0.0,0.0,0,271
7,295.09,0.0,0.0,0,357
7,294.71,0.0,0.0,0,855
7,294.2,0.0,0.0,0,2869
7,294.25,0.0,0.0,1,5402
7,294.99,0.0,0.0,1,6025
7,295.83,0.0,0.0,1,5598
7,296.6,0.0,0.0,1,4075
7,296.95,0.0,0.0,1,4075
7,298.17,0.0,0.0,0,4449
7,299.8,0.0,0.0,0,4858
7,301.11,0.0,0.0,0,4802
7,300.73,0.0,0.0,0,4802
7,301.01,0.0,0.0,1,5137
7,300.78,0.0,0.0,1,5870
7,300.18,0.0,0.0,1,4191
7,300.14,0.0,0.0,1,4191
7,299.58,0.0,0.0,1,3039
7,299.06,0.0,0.0,0,2703
7,298.02,0.0,0.0,0,2935
7,295.78,0.0,0.0,0,2231
7,295.78,0.0,0.0,0,1209
7,293.171,0.0,0.0,0,628
7,293.171,0.0,0.0,0,394
7,293.171,0.0,0.0,0,282
7,291.806,0.0,0.0,1,346
7,291.806,0.0,0.0,1,834
7,291.806,0.0,0.0,1,2859
7,291.952,0.0,0.0,1,5394
7,291.952,0.0,0.0,1,6131
7,291.952,0.0,0.0,1,5620
7,293.318,0.0,0.0,1,4702
7,293.318,0.0,0.0,1,4134
7,293.318,0.0,0.0,1,4394
7,294.035,0.0,0.0,1,4738
7,294.035,0.0,0.0,1,4687
7,294.035,0.0,0.0,1,4895
7,295.254,0.0,0.0,1,5405
7,295.254,0.0,0.0,1,5854
7,295.254,0.0,0.0,1,5568
7,293.7340000000001,0.0,0.0,1,4279
7,293.7340000000001,0.0,0.0,1,3191
7,293.7340000000001,0.0,0.0,1,2825
7,291.619,0.0,0.0,1,2931
7,291.619,0.0,0.0,1,2140
7,291.619,0.0,0.0,1,1215
7,289.69,0.0,0.0,6,691
7,289.69,0.0,0.0,6,436
7,289.69,0.0,0.0,6,316
7,288.349,0.0,0.0,6,371
7,288.349,0.0,0.0,6,773
7,288.349,0.0,0.0,6,2692
7,288.494,0.0,0.0,1,4949
7,288.494,0.0,0.0,1,5812
7,288.494,0.0,0.0,1,4889
7,289.872,0.0,0.0,1,4759
7,289.872,0.0,0.0,1,4524
7,289.872,0.0,0.0,1,4908
7,291.245,0.0,0.0,6,4924
7,291.245,0.0,0.0,6,4757
7,291.245,0.0,0.0,6,5099
7,294.232,0.0,0.0,1,4954
7,294.232,0.0,0.0,1,5390
7,294.232,0.0,0.0,1,5107
7,293.931,0.0,0.0,0,3983
7,293.931,0.0,0.0,0,3471
7,293.931,0.0,0.0,0,2935
7,289.07,0.0,0.0,0,2996
7,289.07,0.0,0.0,0,2934
7,289.07,0.0,0.0,0,1823
7,286.055,0.0,0.0,0,1564
7,286.055,0.0,0.0,0,804
7,286.055,0.0,0.0,0,595
7,285.137,0.0,0.0,0,455
7,285.137,0.0,0.0,0,426
7,285.137,0.0,0.0,0,789
7,286.532,0.0,0.0,0,1295
7,286.532,0.0,0.0,0,1879
7,286.532,0.0,0.0,0,2606
7,294.478,0.0,0.0,0,3436
7,294.478,0.0,0.0,0,3707
7,294.478,0.0,0.0,0,3947
7,296.8640000000001,0.0,0.0,1,4457
7,296.8640000000001,0.0,0.0,1,4096
7,296.8640000000001,0.0,0.0,1,4264
7,298.1670000000001,0.0,0.0,1,4388
7,298.1670000000001,0.0,0.0,1,4175
7,298.1670000000001,0.0,0.0,1,4100
7,296.494,0.0,0.0,1,3866
7,296.494,0.0,0.0,1,3435
7,296.494,0.0,0.0,1,3144
7,294.301,0.0,0.0,6,2984
7,294.301,0.0,0.0,6,2888
7,294.301,0.0,0.0,6,1854
7,292.282,0.0,0.0,6,1320
7,292.282,0.0,0.0,6,835
7,292.282,0.0,0.0,6,590
7,293.121,0.0,0.0,1,334
7,293.121,0.0,0.0,1,292
7,293.121,0.0,0.0,1,477
7,294.121,0.0,0.0,1,790
7,294.121,0.0,0.0,1,1071
7,294.121,0.0,0.0,1,1669
7,295.209,0.0,0.0,6,2456
7,295.209,0.0,0.0,6,3333
7,295.209,0.0,0.0,6,3683
7,294.595,0.0,0.0,6,4088
7,294.595,0.0,0.0,6,4135
7,294.595,0.0,0.0,6,4278
7,297.851,0.0,0.0,0,4059
7,297.851,0.0,0.0,0,3717
7,297.851,0.0,0.0,0,3811
7,297.25,0.0,0.0,0,3722
7,297.25,0.0,0.0,0,3389
7,297.25,0.0,0.0,0,3368
7,292.0,0.0,0.0,0,2611
7,292.0,0.0,0.0,0,2054
7,292.0,0.0,0.0,0,1238
7,288.394,0.0,0.0,1,732
7,288.394,0.0,0.0,1,456
7,288.394,0.0,0.0,1,319
7,288.019,0.0,0.0,1,351
7,288.019,0.0,0.0,1,850
7,288.019,0.0,0.0,1,2811
7,289.858,0.0,0.0,1,5079
7,289.858,0.0,0.0,1,5881
7,289.858,0.0,0.0,1,4813
7,293.675,0.0,0.0,1,4200
7,293.675,0.0,0.0,1,3827
7,293.675,0.0,0.0,1,3979
7,294.942,0.0,0.0,1,4290
7,294.942,0.0,0.0,1,4341
7,294.942,0.0,0.0,1,4468
7,298.034,0.0,0.0,0,4604
7,298.034,0.0,0.0,0,5799
7,298.034,0.0,0.0,0,5358
7,297.888,0.0,0.0,0,3850
7,297.888,0.0,0.0,0,2920
7,297.888,0.0,0.0,0,2629
7,297.888,0.0,0.0,0,2435
7,297.888,0.0,0.0,0,1955
7,297.888,0.0,0.0,0,1110
