holiday,workingday,weathersit,atemp,hum,windspeed,cnt
0,0,1,0.7273,0.46,0.2985,367
0,0,1,0.7424,0.41,0.3284,349
0,0,1,0.7424,0.39,0.2836,361
0,0,1,0.7576,0.41,0.2836,372
0,0,1,0.7424,0.36,0.2239,363
0,0,1,0.7424,0.43,0.2836,363
0,0,1,0.7424,0.49,0.3284,303
0,0,1,0.6970000000000001,0.55,0.19399999999999998,268
0,0,1,0.6818,0.62,0.2537,227
0,0,1,0.6970000000000001,0.66,0.2239,143
0,0,1,0.6818,0.66,0.2537,72
0,1,1,0.6515,0.65,0.19399999999999998,35
0,1,1,0.6515,0.61,0.2836,10
0,1,1,0.6515,0.61,0.2239,12
0,1,1,0.6364,0.65,0.1642,10
0,1,1,0.6212,0.74,0.2239,4
0,1,1,0.6212,0.74,0.1343,26
0,1,1,0.6364,0.74,0.19399999999999998,121
0,1,1,0.6667,0.74,0.2537,317
0,1,1,0.6970000000000001,0.66,0.2836,420
0,1,1,0.7424,0.59,0.2985,208
0,1,1,0.7576,0.55,0.3582,117
0,1,1,0.7879,0.56,0.2985,128
0,1,1,0.8029999999999999,0.53,0.2836,148
0,1,1,0.8182,0.5,0.2537,141
0,1,1,0.8333,0.53,0.2836,134
0,1,1,0.8485,0.56,0.4179,146
0,1,1,0.8485,0.56,0.3881,239
0,1,1,0.8485,0.56,0.4179,514
0,1,1,0.8333,0.53,0.3881,472
0,1,1,0.8333,0.59,0.3284,373
0,1,1,0.6970000000000001,0.74,0.4179,236
0,1,1,0.6667,0.79,0.4179,130
0,1,1,0.6970000000000001,0.74,0.1343,90
0,1,1,0.6667,0.79,0.1343,55
0,1,1,0.6667,0.79,0.1343,22
0,1,1,0.6667,0.79,0.0896,14
0,1,1,0.6667,0.79,0.1045,9
0,1,2,0.6667,0.79,0.0,8
0,1,1,0.6667,0.79,0.1642,6
0,1,1,0.6667,0.79,0.0896,25
0,1,1,0.6818,0.58,0.2239,115
0,1,1,0.6970000000000001,0.55,0.19399999999999998,330
0,1,1,0.7121,0.58,0.2239,417
0,1,1,0.7273,0.55,0.4925,176
0,1,1,0.7727,0.52,0.1642,123
0,1,1,0.7727,0.52,0.1642,125
0,1,1,0.7879,0.44,0.2985,163
0,1,1,0.8029999999999999,0.47,0.2239,136
0,1,1,0.8485,0.42,0.2985,124
0,1,1,0.8485,0.42,0.3582,148
0,1,1,0.7879,0.44,0.2836,202
0,1,1,0.8182,0.44,0.2836,428
0,1,1,0.8029999999999999,0.47,0.2985,511
0,1,1,0.7576,0.44,0.2836,337
0,1,1,0.7424,0.43,0.19399999999999998,308
0,1,1,0.7424,0.43,0.1045,258
0,1,1,0.7273,0.46,0.1343,194
0,1,1,0.7121,0.52,0.0,79
0,1,1,0.7121,0.62,0.0,46
0,1,1,0.6970000000000001,0.55,0.0,12
0,1,1,0.6970000000000001,0.55,0.0,5
0,1,1,0.6818,0.58,0.19399999999999998,4
0,1,1,0.6818,0.58,0.2537,5
0,1,1,0.6818,0.58,0.19399999999999998,26
0,1,1,0.6818,0.58,0.1642,121
0,1,1,0.6970000000000001,0.55,0.2537,313
0,1,1,0.7424,0.49,0.2537,449
0,1,1,0.7424,0.41,0.19399999999999998,186
0,1,1,0.7576,0.46,0.19399999999999998,113
0,1,1,0.7424,0.39,0.1642,165
0,1,1,0.7576,0.41,0.2836,174
0,1,3,0.7576,0.46,0.1343,158
0,1,3,0.7576,0.46,0.1343,116
0,1,3,0.5606,0.94,0.1343,46
0,1,2,0.5909,0.89,0.0,141
0,1,1,0.6667,0.79,0.0,488
0,1,1,0.6970000000000001,0.79,0.1343,463
0,1,1,0.6667,0.79,0.1045,419
0,1,1,0.6667,0.84,0.1642,342
0,1,1,0.6667,0.79,0.1045,250
0,1,1,0.6364,0.83,0.19399999999999998,184
0,1,1,0.6061,0.83,0.2537,116
0,1,1,0.6212,0.69,0.2985,46
0,1,1,0.6212,0.61,0.2537,25
0,1,1,0.6212,0.57,0.2985,10
0,1,1,0.6212,0.57,0.2985,6
0,1,1,0.6212,0.53,0.2537,6
0,1,1,0.6212,0.56,0.2239,28
0,1,1,0.6061,0.6,0.2239,130
0,1,1,0.6212,0.53,0.2537,334
0,1,1,0.6212,0.5,0.3582,486
0,1,1,0.6364,0.47,0.2836,224
0,1,1,0.6364,0.42,0.2537,127
0,1,1,0.6515,0.37,0.2239,148
0,1,1,0.6515,0.35,0.2537,223
0,1,1,0.6667,0.33,0.3284,177
0,1,1,0.6515,0.35,0.2836,178
0,1,1,0.6667,0.33,0.2985,180
0,1,1,0.6667,0.33,0.1343,274
0,1,1,0.6515,0.37,0.1343,595
0,1,1,0.6515,0.42,0.19399999999999998,578
0,1,1,0.6515,0.39,0.2239,400
0,1,1,0.6364,0.42,0.2239,348
0,1,1,0.6212,0.5,0.1343,261
0,1,1,0.6212,0.57,0.0896,176
0,1,1,0.6061,0.65,0.2537,124
0,1,1,0.5909,0.73,0.2239,80
0,1,1,0.5909,0.73,0.19399999999999998,20
0,1,1,0.5758,0.78,0.1642,38
0,1,1,0.5909,0.73,0.19399999999999998,7
0,1,1,0.5909,0.73,0.1642,10
0,1,1,0.5909,0.73,0.1343,23
0,1,2,0.5909,0.73,0.1045,120
0,1,1,0.6061,0.65,0.1045,274
0,1,1,0.6061,0.65,0.2537,564
0,1,1,0.6364,0.54,0.19399999999999998,207
0,1,2,0.6212,0.61,0.1642,166
0,1,1,0.6515,0.54,0.1343,210
0,1,1,0.6515,0.48,0.19399999999999998,238
0,1,1,0.6515,0.54,0.19399999999999998,247
0,1,1,0.6515,0.51,0.19399999999999998,265
0,1,1,0.6515,0.45,0.1642,237
0,1,1,0.6667,0.51,0.19399999999999998,361
0,1,1,0.6667,0.42,0.2537,587
0,1,1,0.6515,0.45,0.2239,496
0,1,1,0.6364,0.45,0.2239,394
0,1,1,0.6515,0.51,0.2239,343
0,1,1,0.6212,0.54,0.1045,261
0,1,1,0.6212,0.57,0.2239,223
0,1,1,0.6212,0.61,0.1642,167
0,0,1,0.6061,0.65,0.19399999999999998,110
0,0,1,0.5909,0.69,0.1045,75
0,0,1,0.5909,0.73,0.1343,58
0,0,1,0.5758,0.78,0.1343,26
0,0,1,0.5909,0.73,0.0896,16
0,0,1,0.5455,0.78,0.0896,10
0,0,1,0.5758,0.78,0.1642,37
0,0,1,0.5909,0.73,0.1343,52
0,0,1,0.6212,0.65,0.1642,127
0,0,1,0.6515,0.54,0.2239,222
0,0,1,0.6667,0.54,0.19399999999999998,322
0,0,1,0.6667,0.48,0.2239,396
0,0,1,0.6818,0.43,0.2836,463
0,0,1,0.6818,0.45,0.2985,497
0,0,1,0.6667,0.45,0.2985,433
0,0,1,0.6818,0.45,0.3284,428
0,0,1,0.6818,0.45,0.2836,425
0,0,1,0.6818,0.45,0.2239,475
0,0,1,0.6818,0.45,0.2836,428
0,0,1,0.6818,0.48,0.19399999999999998,406
0,0,1,0.6667,0.51,0.2239,296
0,0,1,0.6515,0.58,0.2239,252
0,0,1,0.6515,0.65,0.2836,201
0,0,1,0.6364,0.61,0.2239,168
0,0,1,0.6212,0.65,0.2239,125
0,0,1,0.6061,0.69,0.19399999999999998,102
0,0,1,0.6061,0.69,0.2239,94
0,0,1,0.6061,0.69,0.2239,47
0,0,1,0.5909,0.73,0.1642,10
0,0,1,0.6061,0.69,0.2239,12
0,0,1,0.5909,0.73,0.1642,21
0,0,1,0.6061,0.73,0.1642,50
0,0,1,0.6364,0.65,0.2239,118
0,0,1,0.6667,0.58,0.2239,184
0,0,1,0.6818,0.6,0.2239,304
0,0,1,0.6970000000000001,0.55,0.2836,391
0,0,1,0.6970000000000001,0.55,0.2836,420
0,0,1,0.7424,0.49,0.2985,472
0,0,1,0.7424,0.49,0.3582,430
0,0,1,0.7424,0.43,0.2985,324
0,0,1,0.7273,0.46,0.2985,317
0,0,1,0.7424,0.49,0.3881,369
0,0,1,0.7273,0.46,0.2985,390
0,0,1,0.6970000000000001,0.55,0.2836,379
0,0,1,0.7121,0.58,0.2537,262
0,0,1,0.6818,0.62,0.2239,207
0,0,1,0.6818,0.66,0.2239,181
0,0,1,0.6667,0.74,0.1343,93
0,1,1,0.6667,0.74,0.1343,51
0,1,1,0.6667,0.74,0.2239,25
0,1,1,0.6061,0.83,0.2239,10
0,1,1,0.6061,0.78,0.19399999999999998,7
0,1,1,0.5909,0.78,0.1642,4
0,1,1,0.5909,0.78,0.1045,17
0,1,1,0.5758,0.83,0.1045,105
0,1,1,0.6364,0.74,0.2239,277
0,1,1,0.6515,0.7,0.19399999999999998,347
0,1,1,0.6970000000000001,0.67,0.2239,203
0,1,1,0.7121,0.62,0.19399999999999998,130
0,1,1,0.7576,0.55,0.0896,141
0,1,1,0.7727,0.59,0.19399999999999998,165
0,1,1,0.7879,0.56,0.2537,152
0,1,1,0.7879,0.56,0.3284,138
0,1,1,0.8029999999999999,0.53,0.3284,164
0,1,1,0.8029999999999999,0.53,0.2836,265
0,1,1,0.7879,0.49,0.3284,545
0,1,1,0.7727,0.49,0.3582,558
0,1,1,0.7576,0.55,0.2239,398
0,1,1,0.7424,0.59,0.2239,323
0,1,1,0.6970000000000001,0.66,0.19399999999999998,202
0,1,1,0.7273,0.66,0.2239,140
0,1,1,0.6970000000000001,0.66,0.1642,91
0,1,1,0.6970000000000001,0.66,0.1045,51
0,1,2,0.6970000000000001,0.66,0.1343,13
0,1,1,0.6818,0.7,0.1642,13
0,1,1,0.6818,0.7,0.1642,3
0,1,1,0.6818,0.7,0.1343,5
0,1,2,0.6667,0.74,0.1045,19
0,1,2,0.6970000000000001,0.74,0.1045,134
0,1,2,0.6970000000000001,0.7,0.1642,315
0,1,2,0.7273,0.7,0.1642,412
0,1,2,0.7879,0.63,0.1343,199
0,1,2,0.7879,0.56,0.1642,141
0,1,1,0.8029999999999999,0.59,0.0,127
0,1,1,0.8182,0.56,0.0896,153
0,1,1,0.8333,0.53,0.1045,172
0,1,1,0.8182,0.5,0.19399999999999998,152
0,1,1,0.8182,0.44,0.19399999999999998,158
0,1,1,0.8485,0.42,0.2985,277
0,1,1,0.8029999999999999,0.66,0.0,513
0,1,1,0.8029999999999999,0.66,0.1343,530
0,1,1,0.7424,0.75,0.19399999999999998,388
0,1,1,0.7273,0.74,0.0896,277
0,1,1,0.7121,0.74,0.1343,241
0,1,1,0.7121,0.74,0.0,156
0,1,3,0.6970000000000001,0.79,0.1642,92
0,1,1,0.6667,0.84,0.1045,40
0,1,1,0.6667,0.84,0.0,11
0,1,1,0.6667,0.84,0.0,9
0,1,1,0.6667,0.84,0.1045,6
0,1,1,0.6364,0.83,0.0,4
0,1,1,0.6364,0.83,0.1045,23
0,1,2,0.6364,0.89,0.1045,116
0,1,2,0.6667,0.84,0.1045,303
0,1,1,0.7121,0.74,0.0,438
0,1,1,0.6970000000000001,0.7,0.0896,209
0,1,1,0.7273,0.7,0.0,110
0,1,1,0.7879,0.63,0.0896,142
0,1,1,0.8029999999999999,0.59,0.0,149
0,1,1,0.8182,0.56,0.19399999999999998,120
0,1,1,0.8333,0.53,0.2239,127
0,1,1,0.8182,0.5,0.1642,138
0,1,1,0.8182,0.56,0.0,234
0,1,1,0.8333,0.59,0.19399999999999998,455
0,1,1,0.8333,0.59,0.2239,497
0,1,1,0.8485,0.67,0.1642,382
0,1,1,0.8333,0.75,0.2239,309
0,1,1,0.8029999999999999,0.66,0.1642,242
0,1,1,0.7727,0.7,0.2239,169
0,1,1,0.7424,0.75,0.2537,99
0,1,2,0.7424,0.75,0.19399999999999998,42
0,1,2,0.7273,0.84,0.2239,21
0,1,2,0.7273,0.84,0.2239,6
0,1,2,0.7121,0.79,0.1343,6
0,1,2,0.7121,0.84,0.1045,4
0,1,2,0.7121,0.84,0.1045,18
0,1,2,0.7121,0.84,0.1045,117
0,1,2,0.7273,0.84,0.1343,274
0,1,2,0.7576,0.79,0.1642,381
0,1,2,0.8182,0.75,0.2537,200
0,1,2,0.8636,0.71,0.2239,78
0,1,2,0.8939,0.63,0.2985,106
0,1,1,0.8939,0.56,0.3284,135
0,1,1,0.8939,0.56,0.2985,102
0,1,1,0.8939,0.5,0.3582,147
0,1,1,0.9242,0.53,0.2537,133
0,1,1,0.9242,0.48,0.2836,210
0,1,1,0.9091,0.45,0.2985,414
0,1,1,0.8939,0.5,0.2836,382
0,1,1,0.9242,0.67,0.2836,284
0,1,1,0.8939,0.71,0.2239,237
0,1,1,0.8939,0.75,0.2239,225
0,1,1,0.8636,0.71,0.1642,149
0,1,1,0.8182,0.71,0.1642,113
0,1,1,0.8333,0.63,0.1343,60
0,1,1,0.7879,0.63,0.0,24
0,1,1,0.8029999999999999,0.79,0.1343,14
0,1,1,0.7879,0.75,0.1045,7
0,1,1,0.7424,0.75,0.1045,13
0,1,1,0.7121,0.79,0.1045,19
0,1,1,0.7424,0.75,0.0896,96
0,1,2,0.8029999999999999,0.66,0.1045,252
0,1,2,0.8485,0.63,0.1642,322
0,1,1,0.8939,0.63,0.0896,208
0,1,1,0.9242,0.53,0.0896,115
0,1,1,0.8939,0.5,0.1045,109
0,1,1,0.9545,0.48,0.1642,115
0,1,1,0.9848,0.51,0.1642,123
0,1,1,1.0,0.48,0.2985,101
0,1,1,0.9848,0.51,0.2985,133
0,1,3,0.8333,0.39,0.2985,182
0,1,1,0.8485,0.47,0.1045,306
0,1,1,0.8182,0.37,0.1642,284
0,1,2,0.7879,0.41,0.1045,250
0,1,1,0.8182,0.56,0.0,212
0,1,1,0.8029999999999999,0.59,0.0896,190
0,1,2,0.7879,0.49,0.0896,149
0,1,1,0.7879,0.63,0.19399999999999998,103
0,0,1,0.7879,0.56,0.0,101
0,0,1,0.7727,0.52,0.1045,70
0,0,1,0.7727,0.52,0.0,61
0,0,1,0.7576,0.66,0.0896,22
0,0,1,0.7273,0.66,0.1045,9
0,0,1,0.7121,0.62,0.1343,7
0,0,1,0.7424,0.52,0.1343,25
0,0,1,0.7424,0.52,0.1045,45
0,0,1,0.7879,0.49,0.2537,109
0,0,1,0.7879,0.49,0.1642,132
0,0,1,0.7879,0.41,0.2239,198
0,0,1,0.8182,0.37,0.19399999999999998,216
0,0,1,0.8636,0.37,0.1045,235
0,0,1,0.8788,0.38,0.1642,245
0,0,1,0.8939,0.42,0.0,236
0,0,1,0.8788,0.38,0.0,215
0,0,1,0.8788,0.38,0.1343,221
0,0,1,0.8788,0.38,0.1343,197
0,0,1,0.8788,0.4,0.2239,196
0,0,2,0.8029999999999999,0.59,0.1343,217
0,0,1,0.8029999999999999,0.59,0.2239,145
0,0,1,0.8029999999999999,0.59,0.2239,154
0,0,1,0.7727,0.59,0.19399999999999998,125
0,0,1,0.7727,0.59,0.1045,104
0,0,1,0.7727,0.59,0.1045,119
0,0,1,0.7576,0.66,0.1045,96
0,0,1,0.7879,0.63,0.0896,60
0,0,1,0.7879,0.63,0.0896,37
0,0,1,0.7576,0.66,0.1045,6
0,0,1,0.7576,0.66,0.0896,8
0,0,2,0.7879,0.63,0.0896,22
0,0,1,0.7727,0.59,0.1343,35
0,0,1,0.7879,0.56,0.2836,104
0,0,1,0.7879,0.56,0.3881,154
0,0,1,0.8182,0.5,0.3284,226
0,0,1,0.8029999999999999,0.53,0.2537,243
0,0,1,0.8636,0.45,0.1642,246
0,0,1,0.8029999999999999,0.47,0.2239,252
0,0,1,0.8182,0.5,0.2836,283
0,0,1,0.8485,0.42,0.2537,238
0,0,1,0.8485,0.42,0.2537,249
0,0,1,0.8333,0.39,0.1045,249
0,0,1,0.8182,0.42,0.1642,243
0,0,1,0.8029999999999999,0.47,0.1642,240
0,0,1,0.7879,0.49,0.1642,195
0,0,1,0.7879,0.63,0.1343,153
0,0,1,0.7576,0.66,0.0,98
0,0,2,0.7273,0.7,0.0896,50
0,1,2,0.7273,0.7,0.0,34
0,1,2,0.7424,0.75,0.0896,12
0,1,2,0.7121,0.79,0.0896,6
0,1,1,0.7121,0.79,0.0,4
0,1,1,0.7121,0.84,0.0896,6
0,1,1,0.7121,0.84,0.0896,24
0,1,2,0.7121,0.84,0.0896,107
0,1,2,0.7121,0.79,0.0,277
0,1,2,0.7424,0.75,0.0,387
0,1,1,0.8029999999999999,0.66,0.0,135
0,1,1,0.8029999999999999,0.59,0.0,84
0,1,2,0.8333,0.59,0.19399999999999998,107
0,1,2,0.8333,0.59,0.19399999999999998,67
0,1,2,0.7121,0.74,0.1343,78
0,1,2,0.6970000000000001,0.79,0.19399999999999998,90
0,1,1,0.6667,0.84,0.3881,112
0,1,1,0.6667,0.84,0.2239,198
0,1,1,0.6970000000000001,0.74,0.0,485
0,1,1,0.7121,0.74,0.0896,533
0,1,1,0.6970000000000001,0.7,0.0896,386
0,1,1,0.6970000000000001,0.74,0.1343,302
0,1,1,0.6667,0.84,0.0,194
0,1,1,0.6667,0.84,0.0,125
0,1,1,0.6667,0.84,0.0896,87
0,1,1,0.6667,0.79,0.1045,28
0,1,1,0.6667,0.79,0.1045,12
0,1,1,0.6364,0.89,0.1045,7
0,1,1,0.6364,0.89,0.1343,4
0,1,1,0.6364,0.88,0.1642,6
0,1,1,0.5909,0.89,0.0896,27
0,1,1,0.6364,0.83,0.2239,110
0,1,1,0.6818,0.66,0.2836,318
0,1,1,0.6818,0.55,0.19399999999999998,424
0,1,1,0.6818,0.4,0.2239,187
0,1,1,0.6970000000000001,0.31,0.2239,138
0,1,1,0.7121,0.3,0.0,151
0,1,1,0.7273,0.28,0.0,147
0,1,1,0.7273,0.32,0.2985,182
0,1,1,0.7424,0.3,0.2836,147
0,1,1,0.7576,0.28,0.3284,163
0,1,1,0.7576,0.36,0.2836,254
0,1,1,0.7576,0.36,0.3582,537
0,1,1,0.7424,0.39,0.3881,546
0,1,1,0.7424,0.43,0.2985,398
0,1,1,0.7273,0.46,0.2537,290
0,1,1,0.7121,0.49,0.2239,267
0,1,1,0.6970000000000001,0.55,0.1343,158
0,1,1,0.7121,0.58,0.1045,89
0,1,2,0.7121,0.52,0.1642,45
0,1,1,0.7121,0.49,0.19399999999999998,10
0,1,1,0.6970000000000001,0.52,0.2985,6
0,1,1,0.6667,0.58,0.1642,4
0,1,1,0.6667,0.51,0.19399999999999998,4
0,1,1,0.6515,0.54,0.2836,18
0,1,1,0.6515,0.54,0.2239,123
0,1,1,0.6667,0.48,0.2537,347
0,1,1,0.6667,0.42,0.2537,433
0,1,1,0.6667,0.35,0.2537,216
0,1,1,0.6818,0.33,0.0,114
0,1,1,0.6970000000000001,0.31,0.0,136
0,1,1,0.7121,0.3,0.2836,169
0,1,1,0.7273,0.3,0.3582,180
0,1,1,0.7273,0.28,0.2239,127
0,1,1,0.7424,0.26,0.2537,140
0,1,1,0.7273,0.25,0.1642,268
0,1,1,0.7121,0.26,0.2239,572
0,1,1,0.7121,0.28,0.1045,541
0,1,1,0.6970000000000001,0.29,0.0896,375
0,1,1,0.6818,0.45,0.2239,294
0,1,1,0.6667,0.48,0.1045,245
0,1,1,0.6667,0.48,0.0,180
0,1,1,0.6667,0.45,0.0896,109
0,1,1,0.6515,0.51,0.1343,45
0,1,1,0.6667,0.51,0.0,29
0,1,1,0.6667,0.54,0.1045,7
0,1,1,0.6667,0.54,0.0,5
0,1,1,0.6515,0.61,0.1045,6
0,1,1,0.6515,0.65,0.1045,27
0,1,1,0.6515,0.7,0.0896,116
0,1,1,0.6818,0.7,0.1642,305
0,1,1,0.6970000000000001,0.66,0.1642,456
0,1,1,0.7424,0.59,0.19399999999999998,210
0,1,1,0.7576,0.55,0.2836,116
0,1,1,0.8182,0.56,0.2836,154
0,1,1,0.8029999999999999,0.53,0.2537,186
0,1,1,0.8029999999999999,0.47,0.2537,152
0,1,2,0.7879,0.49,0.2537,138
0,1,1,0.8182,0.5,0.19399999999999998,146
0,1,1,0.8029999999999999,0.47,0.1642,256
0,1,1,0.8029999999999999,0.53,0.19399999999999998,468
0,1,1,0.8182,0.56,0.2239,483
0,1,1,0.8029999999999999,0.59,0.19399999999999998,322
0,1,1,0.7879,0.63,0.19399999999999998,270
0,1,1,0.7576,0.66,0.2836,196
0,1,1,0.7273,0.7,0.2537,174
0,1,1,0.7424,0.75,0.19399999999999998,123
0,1,1,0.7121,0.79,0.1642,57
0,1,1,0.7121,0.79,0.1343,34
0,1,1,0.7121,0.79,0.0,13
0,1,1,0.7121,0.79,0.0,11
0,1,1,0.7121,0.84,0.1343,6
0,1,1,0.7121,0.84,0.0,27
0,1,2,0.7121,0.84,0.0,90
0,1,2,0.7121,0.79,0.0896,254
0,1,2,0.7727,0.77,0.0,384
0,1,1,0.8029999999999999,0.47,0.2537,179
0,1,1,0.8485,0.42,0.2836,106
0,1,1,0.8788,0.4,0.2985,161
0,1,1,0.8636,0.31,0.2836,135
0,1,1,0.8333,0.31,0.0,156
0,1,1,0.8636,0.3,0.2239,148
0,1,1,0.8636,0.3,0.2537,169
0,1,1,0.8636,0.3,0.3881,233
0,1,1,0.8636,0.3,0.2985,421
0,1,1,0.8636,0.37,0.3284,362
0,1,1,0.8485,0.42,0.2239,241
0,1,1,0.7879,0.41,0.3284,206
0,1,1,0.7576,0.46,0.1642,163
0,1,1,0.7424,0.49,0.2239,174
0,1,1,0.7121,0.52,0.1045,116
0,0,1,0.6970000000000001,0.55,0.19399999999999998,133
0,0,1,0.6970000000000001,0.55,0.0896,90
0,0,1,0.6970000000000001,0.55,0.1045,42
0,0,1,0.6818,0.62,0.1642,43
0,0,1,0.6818,0.66,0.1642,10
0,0,1,0.6818,0.7,0.2836,13
0,0,1,0.6818,0.7,0.2985,24
0,0,1,0.7273,0.66,0.19399999999999998,42
0,0,1,0.7424,0.59,0.2239,114
0,0,1,0.7576,0.46,0.2985,174
0,0,1,0.7424,0.41,0.2985,261
0,0,1,0.7424,0.36,0.19399999999999998,317
0,0,1,0.7273,0.32,0.1642,341
0,0,1,0.7576,0.29,0.0,308
0,0,1,0.7879,0.29,0.0,305
0,0,1,0.8029999999999999,0.31,0.1343,302
0,0,1,0.7879,0.27,0.2239,302
0,0,1,0.7879,0.29,0.1045,302
0,0,1,0.7576,0.28,0.19399999999999998,299
0,0,1,0.6515,0.33,0.2239,256
0,0,1,0.7424,0.43,0.1343,206
0,0,1,0.7424,0.49,0.1642,205
0,0,1,0.7121,0.52,0.1045,209
0,0,1,0.6970000000000001,0.55,0.0896,177
0,0,1,0.6970000000000001,0.55,0.0896,113
0,0,1,0.6818,0.62,0.0896,79
0,0,1,0.6970000000000001,0.66,0.0896,67
0,0,1,0.6970000000000001,0.66,0.0,50
0,0,1,0.6818,0.7,0.0,13
0,0,1,0.6818,0.69,0.0,8
0,0,1,0.6970000000000001,0.7,0.0,13
0,0,1,0.6818,0.58,0.1343,45
0,0,1,0.6970000000000001,0.55,0.2239,142
0,0,1,0.7424,0.49,0.0,183
0,0,1,0.7424,0.36,0.1642,254
0,0,1,0.7424,0.28,0.1642,275
0,0,1,0.7727,0.25,0.19399999999999998,338
0,0,1,0.7727,0.24,0.1343,294
0,0,1,0.7727,0.24,0.1642,326
0,0,1,0.7727,0.18,0.2985,293
0,0,1,0.7727,0.17,0.2836,306
0,0,1,0.7727,0.16,0.1642,320
0,0,1,0.7879,0.41,0.2836,304
0,0,1,0.7576,0.55,0.3284,274
0,0,1,0.7576,0.55,0.3284,275
0,0,1,0.7424,0.59,0.2985,164
0,0,1,0.6970000000000001,0.7,0.2985,96
0,0,1,0.6970000000000001,0.66,0.2239,70
0,1,1,0.6818,0.7,0.2239,29
0,1,1,0.6970000000000001,0.74,0.19399999999999998,17
0,1,1,0.6667,0.74,0.1045,11
0,1,1,0.6667,0.79,0.1642,4
0,1,1,0.6061,0.83,0.1343,4
0,1,1,0.6061,0.83,0.1045,26
0,1,1,0.6061,0.83,0.0896,100
0,1,1,0.6818,0.62,0.0,282
0,1,1,0.7273,0.43,0.19399999999999998,382
0,1,1,0.7424,0.41,0.0,166
0,1,1,0.7576,0.36,0.1642,97
0,1,1,0.7727,0.32,0.1642,119
0,1,1,0.8029999999999999,0.33,0.2537,168
0,1,1,0.8029999999999999,0.31,0.2985,150
0,1,1,0.8182,0.29,0.19399999999999998,123
0,1,1,0.7879,0.27,0.0,129
0,1,1,0.7879,0.27,0.0,231
0,1,1,0.6818,0.45,0.2985,514
0,1,1,0.6970000000000001,0.43,0.19399999999999998,543
0,1,1,0.6667,0.51,0.2239,413
0,1,1,0.6818,0.62,0.2239,305
0,1,1,0.6515,0.7,0.2537,220
0,1,1,0.6515,0.7,0.0896,137
0,1,1,0.6364,0.74,0.19399999999999998,96
0,1,1,0.6212,0.74,0.0,29
0,1,1,0.6212,0.74,0.1045,12
0,1,1,0.6364,0.69,0.0,8
0,1,1,0.6212,0.74,0.19399999999999998,5
0,1,1,0.6212,0.74,0.1045,10
0,1,1,0.6212,0.74,0.1343,21
0,1,1,0.6364,0.69,0.1045,117
0,1,1,0.6667,0.61,0.2836,335
0,1,1,0.6818,0.58,0.2836,435
0,1,1,0.6970000000000001,0.46,0.2985,213
0,1,1,0.7273,0.36,0.2985,140
0,1,1,0.7273,0.32,0.4179,128
0,1,1,0.7424,0.3,0.2836,157
0,1,1,0.7424,0.3,0.2239,203
0,1,1,0.7727,0.25,0.2836,159
0,1,1,0.7727,0.25,0.2836,168
0,1,1,0.7727,0.25,0.2836,274
0,1,2,0.7879,0.27,0.1343,556
0,1,2,0.7576,0.34,0.19399999999999998,556
0,1,2,0.7576,0.36,0.2239,454
0,1,2,0.7576,0.46,0.2537,288
0,1,1,0.7424,0.52,0.2239,254
0,1,2,0.7424,0.59,0.1642,191
0,1,2,0.7424,0.49,0.1642,132
0,1,2,0.7424,0.49,0.1642,43
0,1,2,0.7121,0.52,0.1642,16
0,1,2,0.7121,0.49,0.1642,11
0,1,2,0.6970000000000001,0.55,0.0896,4
0,1,2,0.6970000000000001,0.52,0.1642,7
0,1,2,0.6970000000000001,0.55,0.0896,24
0,1,3,0.6818,0.66,0.4925,110
0,1,2,0.6667,0.51,0.2239,271
0,1,2,0.6667,0.51,0.1642,437
0,1,2,0.6818,0.55,0.19399999999999998,195
0,1,3,0.6818,0.58,0.0896,68
0,1,2,0.6818,0.58,0.1045,122
0,1,3,0.6970000000000001,0.55,0.1343,161
0,1,2,0.7121,0.58,0.2239,144
0,1,2,0.7121,0.58,0.2239,147
0,1,2,0.6667,0.79,0.1343,118
0,1,3,0.6364,0.79,0.0,150
0,1,2,0.6667,0.79,0.0,425
0,1,3,0.6667,0.84,0.0,492
0,1,3,0.6667,0.84,0.0,321
0,1,3,0.6667,0.84,0.1045,87
0,1,2,0.6364,0.89,0.1343,88
0,1,3,0.6364,0.89,0.1045,77
0,1,2,0.6364,0.89,0.0896,56
0,1,2,0.6364,0.89,0.0896,17
0,1,2,0.5909,0.94,0.0896,17
0,1,2,0.5909,0.94,0.0896,7
0,1,3,0.5909,0.94,0.0896,3
0,1,2,0.6364,0.89,0.0,7
0,1,2,0.6364,0.89,0.0,20
0,1,2,0.6364,0.89,0.2985,97
0,1,2,0.6364,0.89,0.2985,282
0,1,2,0.6515,0.82,0.3582,398
0,1,1,0.6970000000000001,0.74,0.3284,187
0,1,1,0.6667,0.71,0.2985,113
0,1,2,0.6970000000000001,0.66,0.2239,149
0,1,2,0.7121,0.62,0.2239,205
0,1,1,0.7121,0.58,0.0,205
0,1,1,0.7576,0.55,0.1642,167
0,1,1,0.7576,0.55,0.2537,165
0,1,1,0.7121,0.62,0.3284,290
0,1,1,0.7121,0.62,0.3284,555
0,1,1,0.6667,0.74,0.2985,523
0,1,1,0.6667,0.74,0.2836,366
0,1,2,0.6667,0.74,0.19399999999999998,286
0,1,2,0.6667,0.74,0.19399999999999998,211
0,1,1,0.6364,0.74,0.19399999999999998,174
0,1,1,0.6212,0.74,0.1045,132
